"income","workclass","occupation","capital-gain","capital-loss","hours-per-week"
"<=50K","Private","Craft-repair",0,0,45
"<=50K","Private","Craft-repair",0,0,35
">50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-not-inc","Handlers-cleaners",0,0,40
"<=50K","Private","Sales",0,0,60
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,38
"<=50K","Private","Sales",0,0,25
">50K","Private","Prof-specialty",8614,0,40
"<=50K","State-gov","Transport-moving",3411,0,40
">50K","Private","Craft-repair",0,0,40
"<=50K","Private","Machine-op-inspct",0,1721,40
"<=50K","Federal-gov","Exec-managerial",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,10
">50K","Private","Exec-managerial",0,0,40
">50K","Self-emp-inc","Sales",0,0,50
"<=50K","Private","Sales",2597,0,40
"<=50K","Private","Other-service",0,0,16
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,45
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,50
"<=50K","Local-gov","Protective-serv",0,0,48
">50K","Private","Craft-repair",0,0,40
">50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Local-gov","Exec-managerial",0,0,40
"<=50K","State-gov","Adm-clerical",0,0,5
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,55
"<=50K","Private","Exec-managerial",0,0,35
"<=50K","Private","Other-service",0,0,30
"<=50K","Local-gov","Farming-fishing",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,45
"<=50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Prof-specialty",0,0,20
"<=50K","State-gov","Tech-support",0,0,20
">50K","Private","Prof-specialty",0,0,60
">50K","Private","Tech-support",0,1902,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Sales",0,0,20
"<=50K","Local-gov","Prof-specialty",0,0,50
"<=50K","Private","Sales",0,1380,40
"<=50K","Private","Handlers-cleaners",0,0,30
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
">50K","Private","Prof-specialty",25236,0,65
">50K","Private","Exec-managerial",0,0,50
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Craft-repair",0,0,35
"<=50K","Private","Other-service",0,0,25
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Tech-support",4386,0,40
"<=50K","Local-gov","Adm-clerical",0,0,35
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","State-gov","Tech-support",0,0,40
"<=50K","Private","Sales",0,0,15
">50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Craft-repair",0,2051,60
"<=50K","Private","Prof-specialty",4650,0,40
">50K","Local-gov","Exec-managerial",0,0,42
">50K","Private","Exec-managerial",7298,0,45
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,24
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Adm-clerical",0,2377,45
"<=50K","Private","Other-service",0,0,15
"<=50K","Private","Craft-repair",2407,0,40
"<=50K","Private","Sales",0,0,36
"<=50K","State-gov","Prof-specialty",0,0,50
"<=50K","Private","Other-service",594,0,20
">50K","Private","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,25
"<=50K","Self-emp-not-inc","Transport-moving",0,0,72
">50K","Private","Exec-managerial",14084,0,50
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,20
">50K","Local-gov","Prof-specialty",0,0,40
">50K","Private","Transport-moving",7688,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","State-gov","Prof-specialty",0,0,37
">50K","State-gov","Exec-managerial",7688,0,40
"<=50K","Private","Prof-specialty",0,0,20
"<=50K","Self-emp-not-inc","Craft-repair",0,0,40
"<=50K","Private","Transport-moving",0,0,50
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Craft-repair",0,0,38
">50K","Private","Transport-moving",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,45
">50K","Federal-gov","Adm-clerical",0,0,40
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Other-service",0,0,18
">50K","Local-gov","Adm-clerical",0,0,38
"<=50K","Local-gov","Protective-serv",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,0,70
">50K","Private","Sales",0,0,55
"<=50K","Private","Other-service",0,0,42
"<=50K","State-gov","Other-service",0,0,40
"<=50K","Private","Sales",0,0,30
"<=50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Farming-fishing",0,0,38
"<=50K","Private","Farming-fishing",0,0,32
"<=50K","Private","Craft-repair",0,0,55
">50K","Private","Tech-support",0,0,24
"<=50K","Private","Sales",0,0,38
"<=50K","Local-gov","Tech-support",0,0,56
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Sales",0,0,50
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Machine-op-inspct",0,1669,42
">50K","Private","Exec-managerial",0,0,50
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,60
">50K","Private","Sales",0,0,55
"<=50K","Private","Adm-clerical",0,0,38
"<=50K","Self-emp-not-inc","Farming-fishing",0,2352,50
"<=50K","Private","Machine-op-inspct",0,0,30
">50K","Private","Tech-support",0,0,50
"<=50K","Self-emp-inc","Tech-support",0,0,40
"<=50K","Private","Sales",2463,0,40
">50K","Private","Transport-moving",0,0,60
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Tech-support",0,0,35
">50K","Private","Exec-managerial",0,1902,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Other-service",0,1721,30
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,20
"<=50K","Private","Adm-clerical",0,0,38
"<=50K","Private","Sales",0,0,20
">50K","Private","Craft-repair",5178,0,48
">50K","Private","Prof-specialty",3103,0,47
">50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Transport-moving",0,0,30
"<=50K","Private","Other-service",0,0,36
"<=50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Farming-fishing",0,0,20
"<=50K","Self-emp-not-inc","Other-service",0,0,75
"<=50K","Private","Prof-specialty",0,0,60
">50K","Private","Craft-repair",0,0,50
"<=50K","Private","Transport-moving",0,0,45
">50K","Private","Transport-moving",0,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Prof-specialty",0,0,46
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Exec-managerial",0,1672,60
">50K","Private","Transport-moving",0,653,42
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,24
"<=50K","Private","Adm-clerical",0,0,25
"<=50K","Self-emp-inc","Sales",0,0,40
">50K","Private","Adm-clerical",4386,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Prof-specialty",0,0,50
"<=50K","Private","Exec-managerial",0,0,50
"<=50K","Private","Farming-fishing",0,0,6
"<=50K","Private","Sales",0,0,20
"<=50K","Private","Craft-repair",0,0,50
">50K","Private","Prof-specialty",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,48
">50K","Private","Craft-repair",4386,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Local-gov","Other-service",0,0,50
">50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,18
">50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Adm-clerical",0,0,55
"<=50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","Private","Prof-specialty",0,0,40
">50K","State-gov","Prof-specialty",0,0,50
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Local-gov","Adm-clerical",0,0,40
">50K","Private","Other-service",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
">50K","Private","Exec-managerial",0,0,56
"<=50K","Private","Adm-clerical",0,0,20
"<=50K","Private","Farming-fishing",0,0,40
"<=50K","Private","Exec-managerial",0,0,50
"<=50K","Self-emp-inc","Exec-managerial",0,0,70
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Sales",0,0,15
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Sales",0,0,28
">50K","Private","Farming-fishing",0,0,50
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,40
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Transport-moving",0,0,50
">50K","Self-emp-not-inc","Sales",10605,0,40
">50K","Self-emp-not-inc","Sales",0,2415,40
"<=50K","Private","Other-service",0,0,25
">50K","Private","Exec-managerial",0,0,60
"<=50K","Private","Handlers-cleaners",0,0,7
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Transport-moving",0,0,40
"<=50K","Private","Adm-clerical",0,0,30
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,70
">50K","Private","Sales",0,0,50
"<=50K","Private","Craft-repair",0,0,60
"<=50K","Private","Exec-managerial",0,0,28
"<=50K","Self-emp-not-inc","Sales",0,0,40
"<=50K","Private","Tech-support",2174,0,45
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Prof-specialty",7688,0,50
">50K","Self-emp-not-inc","Farming-fishing",0,0,65
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Sales",0,0,55
"<=50K","Private","Exec-managerial",0,0,50
">50K","Private","Exec-managerial",0,0,45
"<=50K","Private","Tech-support",0,0,40
"<=50K","Local-gov","Other-service",0,0,55
"<=50K","Self-emp-not-inc","Craft-repair",0,0,20
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Sales",0,0,45
"<=50K","Private","Machine-op-inspct",0,0,38
"<=50K","Private","Machine-op-inspct",0,0,52
"<=50K","Private","Prof-specialty",0,0,15
"<=50K","Self-emp-not-inc","Handlers-cleaners",0,0,10
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Sales",0,0,30
"<=50K","Private","Craft-repair",0,0,44
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Sales",0,0,40
">50K","Private","Exec-managerial",15024,0,45
"<=50K","Private","Prof-specialty",0,0,50
">50K","Self-emp-inc","Exec-managerial",0,0,40
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,30
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Sales",0,0,25
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,38
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Private","Exec-managerial",0,0,60
"<=50K","Private","Sales",0,0,42
"<=50K","Private","Priv-house-serv",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,55
"<=50K","Local-gov","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Machine-op-inspct",3103,0,44
">50K","Private","Craft-repair",0,0,99
"<=50K","Private","Prof-specialty",0,0,25
">50K","Private","Prof-specialty",0,2415,40
"<=50K","Private","Craft-repair",0,0,30
">50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,0,40
"<=50K","Private","Other-service",0,0,45
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Local-gov","Exec-managerial",0,0,35
"<=50K","Private","Adm-clerical",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,1977,45
"<=50K","Private","Craft-repair",0,0,35
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,40
">50K","State-gov","Prof-specialty",0,0,40
">50K","Private","Exec-managerial",0,0,43
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Exec-managerial",0,0,40
">50K","Self-emp-inc","Sales",0,0,70
"<=50K","Local-gov","Transport-moving",0,0,40
">50K","Self-emp-not-inc","Exec-managerial",0,0,40
">50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Prof-specialty",0,0,45
"<=50K","Private","Machine-op-inspct",0,0,38
"<=50K","Private","Craft-repair",0,0,70
"<=50K","Private","Exec-managerial",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Other-service",0,0,20
">50K","Self-emp-inc","Sales",0,0,60
"<=50K","Self-emp-not-inc","Craft-repair",0,0,20
">50K","Private","Exec-managerial",0,0,40
">50K","Private","Craft-repair",0,0,35
"<=50K","Private","Tech-support",0,0,35
">50K","Private","Exec-managerial",0,2392,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Transport-moving",0,0,70
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Exec-managerial",4101,0,40
">50K","State-gov","Prof-specialty",0,0,35
"<=50K","Private","Other-service",2964,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Adm-clerical",0,0,44
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,42
">50K","Local-gov","Protective-serv",0,0,40
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Craft-repair",0,0,35
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Prof-specialty",3325,0,40
"<=50K","Private","Sales",0,1504,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Self-emp-not-inc","Craft-repair",0,0,30
">50K","Private","Adm-clerical",0,0,50
"<=50K","Private","Exec-managerial",0,0,45
">50K","Private","Exec-managerial",0,0,55
"<=50K","Private","Prof-specialty",0,0,45
">50K","Federal-gov","Exec-managerial",0,0,58
"<=50K","Private","Machine-op-inspct",2580,0,40
">50K","Self-emp-inc","Exec-managerial",15024,0,50
"<=50K","Private","Other-service",0,0,40
">50K","Private","Prof-specialty",0,1902,65
">50K","State-gov","Prof-specialty",0,0,40
"<=50K","Local-gov","Prof-specialty",0,0,60
"<=50K","Private","Other-service",0,0,16
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-inc","Exec-managerial",0,0,40
">50K","Self-emp-not-inc","Craft-repair",15024,0,52
"<=50K","Private","Sales",0,0,50
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Transport-moving",0,0,40
">50K","Private","Machine-op-inspct",3103,0,40
">50K","Private","Prof-specialty",0,0,44
"<=50K","Private","Prof-specialty",0,0,25
"<=50K","Private","Handlers-cleaners",0,0,40
">50K","Private","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,32
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Craft-repair",0,0,50
">50K","Local-gov","Prof-specialty",0,0,35
"<=50K","Private","Sales",0,0,30
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,50
">50K","Private","Exec-managerial",0,0,55
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-inc","Sales",0,0,50
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","State-gov","Other-service",0,1719,20
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Other-service",0,0,75
"<=50K","Private","Priv-house-serv",0,0,30
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Exec-managerial",7688,0,60
"<=50K","Private","Tech-support",0,0,37
"<=50K","Private","Prof-specialty",0,0,55
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Sales",0,0,50
">50K","Private","Prof-specialty",0,1902,50
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-not-inc","Sales",0,0,40
">50K","Private","Adm-clerical",7298,0,40
">50K","Self-emp-not-inc","Sales",0,0,55
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Sales",0,0,40
"<=50K","Self-emp-not-inc","Transport-moving",0,0,75
"<=50K","Private","Craft-repair",0,0,40
">50K","Local-gov","Prof-specialty",0,1902,40
">50K","Private","Craft-repair",0,0,47
"<=50K","Self-emp-not-inc","Exec-managerial",0,0,35
"<=50K","Private","Machine-op-inspct",3471,0,40
"<=50K","Private","Other-service",0,0,32
"<=50K","Private","Other-service",0,0,40
">50K","Private","Sales",0,0,80
"<=50K","Private","Other-service",0,0,40
">50K","Private","Prof-specialty",0,1977,80
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Exec-managerial",0,0,50
"<=50K","Private","Tech-support",0,0,60
"<=50K","Local-gov","Prof-specialty",0,0,20
">50K","Private","Craft-repair",0,1902,40
">50K","Private","Craft-repair",0,0,50
">50K","State-gov","Prof-specialty",0,1902,46
"<=50K","Private","Adm-clerical",0,0,15
"<=50K","Self-emp-not-inc","Craft-repair",0,0,20
"<=50K","Private","Sales",0,1590,40
"<=50K","Private","Sales",0,0,50
"<=50K","Private","Craft-repair",0,0,40
">50K","State-gov","Prof-specialty",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Local-gov","Exec-managerial",0,0,35
"<=50K","Self-emp-not-inc","Farming-fishing",0,0,60
">50K","Local-gov","Protective-serv",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Private","Transport-moving",0,0,40
"<=50K","Private","Protective-serv",0,0,40
"<=50K","Private","Exec-managerial",0,0,35
">50K","Private","Exec-managerial",7298,0,52
"<=50K","Private","Craft-repair",0,0,28
">50K","Federal-gov","Prof-specialty",0,0,40
">50K","Self-emp-not-inc","Sales",0,0,50
"<=50K","Private","Prof-specialty",0,0,60
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Adm-clerical",0,0,40
"<=50K","Self-emp-not-inc","Prof-specialty",0,0,20
"<=50K","Private","Machine-op-inspct",0,0,40
">50K","Self-emp-inc","Sales",0,1977,25
"<=50K","Private","Prof-specialty",0,0,40
">50K","Self-emp-inc","Machine-op-inspct",0,0,60
"<=50K","Self-emp-inc","Exec-managerial",0,1651,40
"<=50K","Private","Exec-managerial",0,0,50
">50K","Self-emp-not-inc","Prof-specialty",0,0,25
"<=50K","Local-gov","Adm-clerical",0,0,33
"<=50K","Private","Prof-specialty",0,0,47
"<=50K","Private","Handlers-cleaners",0,0,25
">50K","Private","Craft-repair",3103,0,40
"<=50K","Private","Transport-moving",0,0,55
">50K","Self-emp-inc","Sales",0,0,45
">50K","Private","Sales",0,0,45
"<=50K","State-gov","Adm-clerical",0,0,38
"<=50K","Private","Sales",0,0,40
"<=50K","Private","Handlers-cleaners",0,0,40
"<=50K","Private","Craft-repair",0,0,40
"<=50K","Private","Transport-moving",0,0,50
">50K","Local-gov","Prof-specialty",0,0,40
"<=50K","Private","Prof-specialty",0,0,40
"<=50K","Private","Tech-support",0,0,40
"<=50K","Federal-gov","Tech-support",4865,0,40
"<=50K","State-gov","Exec-managerial",0,0,38
"<=50K","Private","Tech-support",0,0,40
"<=50K","Private","Other-service",0,0,35
"<=50K","Private","Adm-clerical",0,0,40
">50K","Private","Transport-moving",0,0,50
"<=50K","Federal-gov","Handlers-cleaners",0,0,40
"<=50K","Self-emp-not-inc","Other-service",0,0,45
"<=50K","Private","Prof-specialty",0,0,45
"<=50K","Private","Machine-op-inspct",0,0,40
"<=50K","Private","Other-service",0,0,40
"<=50K","Private","Adm-clerical",0,0,38
">50K","Private","Exec-managerial",0,0,50
">50K","Self-emp-not-inc","Exec-managerial",0,0,45
">50K","Federal-gov","Adm-clerical",0,0,60
"<=50K","Private","Craft-repair",0,0,53
"<=50K","Private","Craft-repair",0,0,35
"<=50K","Private","Other-service",0,0,20
"<=50K","Private","Sales",0,0,45
"<=50K","Federal-gov","Sales",0,0,40
"<=50K","Private","Other-service",0,0,37
"<=50K","Self-emp-not-inc","Sales",0,0,60
">50K","Private","Prof-specialty",15024,0,44
"<=50K","Self-emp-inc","Exec-managerial",0,0,60
"<=50K","Private","Machine-op-inspct",0,0,50
">50K","Self-emp-inc","Exec-managerial",0,0,35
">50K","Self-emp-inc","Exec-managerial",7298,0,40
"<=50K","Private","Other-service",0,0,30
"<=50K","Private","Adm-clerical",0,0,39
"<=50K","Private","Craft-repair",0,0,54
